Customer ID (Numeric),Activation Date (YYYY-MM),Last Payment Date (YYYY-MM-DD),Cash Advance,Credit Limit,Cash Advance % of Limit
15574,2020-04,2020-05-25,0.0,12500.0,0.0
15576,2020-04,2020-07-19,419.177619,6000.0,6.98629365
15577,2020-04,2020-06-08,0.0,1700.0,0.0
15578,2020-04,2020-11-08,0.0,7000.0,0.0
15579,2020-04,2020-09-22,683.536421,1800.0,37.974245611111115
15580,2020-04,2020-10-18,194.73579,9000.0,2.163731
15581,2020-04,2020-06-20,0.0,2500.0,0.0
15582,2020-04,2020-09-01,438.420213,1800.0,24.3566785
15583,2020-04,2020-04-27,0.0,5000.0,0.0
15584,2020-04,2020-08-13,0.0,4000.0,0.0
15585,2020-04,2020-08-03,0.0,1550.0,0.0
15586,2020-04,2020-09-30,1531.176754,1800.0,85.06537522222223
15587,2020-04,2020-06-24,1759.295218,3500.0,50.265577657142856
15588,2020-04,2020-05-04,28.443974,3000.0,0.9481324666666667
15589,2020-04,2020-08-29,1000.869648,1500.0,66.7246432
15590,2020-04,2020-10-14,0.0,3000.0,0.0
15591,2020-04,2020-10-25,0.0,1500.0,0.0
15592,2020-04,2020-04-28,2420.59067,5000.0,48.4118134
15593,2020-04,2020-05-26,4174.716471,12000.0,34.789303925
15594,2020-04,2020-10-07,0.0,6000.0,0.0
15595,2020-04,2020-04-30,0.0,1500.0,0.0
15596,2020-04,2020-04-24,0.0,6000.0,0.0
15597,2020-04,2020-05-05,0.0,1500.0,0.0
15598,2020-04,2020-11-06,2116.077457,3200.0,66.12742053125
15599,2020-04,2020-04-23,6312.335558,4500.0,140.2741235111111
15600,2020-04,2020-08-21,0.0,10000.0,0.0
15601,2020-04,2020-04-28,490.612381,6000.0,8.176873016666667
15602,2020-04,2020-09-30,0.0,1200.0,0.0
15603,2020-04,2020-09-24,570.064013,17000.0,3.353317723529412
15604,2020-04,2020-10-19,76.590404,2500.0,3.0636161600000005
15605,2020-04,2020-09-24,1863.759832,5000.0,37.27519664
15606,2020-04,2020-05-05,156.148653,10000.0,1.5614865299999998
15607,2020-04,2020-06-19,0.0,7000.0,0.0
15608,2020-04,2020-05-31,0.0,1500.0,0.0
15609,2020-04,2020-06-18,649.936157,2500.0,25.99744628
15610,2020-04,2020-08-17,0.0,2500.0,0.0
15611,2020-04,2020-07-06,345.734661,600.0,57.622443499999996
15612,2020-04,2020-06-03,0.0,4000.0,0.0
15613,2020-04,2020-10-06,72.44379,9500.0,0.7625662105263159
15614,2020-04,2020-05-22,1680.871074,4400.0,38.201615318181815
15615,2020-04,2020-09-10,901.754709,1000.0,90.17547090000001
15616,2020-04,2020-04-28,3689.517625,6000.0,61.49196041666667
15617,2020-04,2020-08-25,0.0,2700.0,0.0
15618,2020-04,2020-06-06,0.0,1500.0,0.0
15619,2020-04,2020-06-27,2705.094894,3000.0,90.16982979999999
15620,2020-04,2020-06-30,0.0,6000.0,0.0
15621,2020-04,2020-06-26,1331.769584,5000.0,26.635391679999998
15622,2020-04,2020-05-30,37.643261,1200.0,3.1369384166666667
15623,2020-04,2020-05-08,69.22803,300.0,23.076010000000004
15624,2020-04,2020-10-28,0.0,3000.0,0.0
15625,2020-04,2020-04-23,191.652876,6200.0,3.0911754193548386
15626,2020-04,2020-05-12,0.0,2500.0,0.0
15627,2020-04,2020-08-09,0.0,9500.0,0.0
15628,2020-04,2020-09-19,0.0,3750.0,0.0
15629,2020-04,2020-05-02,1029.560342,3500.0,29.41600977142857
15630,2020-04,2020-08-20,709.485501,6400.0,11.085710953125
15631,2020-04,2020-06-12,0.0,4200.0,0.0
15632,2020-04,2020-07-09,0.0,1000.0,0.0
15633,2020-04,2020-07-24,679.67338,1200.0,56.639448333333334
15634,2020-04,2020-06-11,1517.268703,3000.0,50.57562343333333
15636,2020-04,2020-09-02,0.0,2500.0,0.0
15637,2020-04,2020-07-31,2493.498137,2500.0,99.73992548
15638,2020-04,2020-08-26,37.921481,1800.0,2.1067489444444445
15639,2020-04,2020-05-04,1343.021655,1500.0,89.534777
15640,2020-04,2020-06-23,3904.514452,6000.0,65.07524086666666
15641,2020-04,2020-09-24,0.0,16000.0,0.0
15642,2020-04,2020-06-14,7424.094447,19000.0,39.0741813
15643,2020-04,2020-10-09,1909.594385,7000.0,27.279919785714284
15644,2020-04,2020-09-27,947.957969,2500.0,37.918318760000005
15645,2020-04,2020-05-24,0.0,7000.0,0.0
15646,2020-04,2020-09-29,0.0,4000.0,0.0
15647,2020-04,2020-06-08,3095.18013,9500.0,32.58084347368421
15648,2020-04,2020-05-27,0.0,6000.0,0.0
15649,2020-04,2020-08-13,0.0,9000.0,0.0
15650,2020-04,2020-05-27,0.0,2000.0,0.0
15651,2020-04,2020-10-27,2842.771908,5000.0,56.855438160000006
15652,2020-04,2020-07-24,1785.926136,1000.0,178.5926136
15653,2020-04,2020-10-04,6067.586592,6500.0,93.34748603076922
15654,2020-04,2020-10-27,0.0,5500.0,0.0
15655,2020-04,2020-06-29,0.0,4000.0,0.0
15656,2020-04,2020-08-09,58.192353,500.0,11.6384706
15657,2020-04,2020-08-13,0.0,2750.0,0.0
15658,2020-04,2020-06-12,7635.621091,8000.0,95.4452636375
15659,2020-04,2020-11-02,0.0,2000.0,0.0
15660,2020-04,2020-05-19,0.0,2200.0,0.0
15661,2020-04,2020-05-01,5396.550576,6000.0,89.9425096
15662,2020-04,2020-08-16,211.854586,150.0,141.23639066666667
15663,2020-04,2020-10-10,0.0,3000.0,0.0
15664,2020-04,2020-08-20,1991.844526,2200.0,90.53838754545454
15666,2020-04,2020-07-11,3497.519958,4000.0,87.43799895
15667,2020-04,2020-04-27,0.0,6000.0,0.0
15668,2020-04,2020-08-14,1909.470528,5000.0,38.189410560000006
15669,2020-04,2020-09-22,377.85546,9000.0,4.1983939999999995
15670,2020-04,2020-06-07,1841.555758,9000.0,20.461730644444444
15671,2020-04,2020-08-21,0.0,6000.0,0.0
15672,2020-04,2020-05-08,0.0,6000.0,0.0
15673,2020-04,2020-10-04,139.113927,1000.0,13.9113927
15674,2020-04,2020-06-07,385.424519,3000.0,12.847483966666665
15675,2020-04,2020-07-23,1238.047916,4000.0,30.9511979
15676,2020-04,2020-07-17,0.0,1800.0,0.0
15677,2020-04,2020-06-17,1578.159867,3000.0,52.6053289
15678,2020-04,2020-09-15,103.179579,11500.0,0.8972137304347826
15680,2020-04,2020-08-10,0.0,2200.0,0.0
15681,2020-04,2020-05-16,451.62219,5000.0,9.0324438
15682,2020-04,2020-05-24,435.228353,3000.0,14.507611766666667
15683,2020-04,2020-08-15,0.0,1000.0,0.0
15684,2020-04,2020-10-16,226.369362,6000.0,3.7728226999999994
15685,2020-04,2020-08-15,0.0,6500.0,0.0
15686,2020-04,2020-05-11,0.0,2500.0,0.0
15687,2020-04,2020-09-15,0.0,5000.0,0.0
15688,2020-04,2020-08-20,387.757647,2500.0,15.51030588
15690,2020-04,2020-08-31,0.0,3200.0,0.0
15691,2020-04,2020-05-01,0.0,1500.0,0.0
15692,2020-04,2020-07-03,0.0,7500.0,0.0
15693,2020-04,2020-09-16,0.0,2700.0,0.0
15694,2020-04,2020-08-24,1537.88642,1500.0,102.52576133333334
15695,2020-04,2020-09-05,0.0,2500.0,0.0
15696,2020-04,2020-06-05,0.0,6500.0,0.0
15697,2020-04,2020-09-13,0.0,5000.0,0.0
15698,2020-04,2020-10-30,322.935862,1000.0,32.29358619999999
15699,2020-04,2020-07-26,3490.330397,4000.0,87.258259925
15700,2020-04,2020-10-17,0.0,14500.0,0.0
15701,2020-04,2020-06-14,5594.061996,10000.0,55.94061996000001
15702,2020-04,2020-06-21,212.597424,3000.0,7.0865808
15703,2020-04,2020-10-29,0.0,4500.0,0.0
15704,2020-04,2020-10-19,3718.276337,3000.0,123.94254456666667
15705,2020-04,2020-08-22,0.0,1800.0,0.0
15706,2020-04,2020-08-15,181.874234,3000.0,6.062474466666667
15707,2020-04,2020-06-25,0.0,1500.0,0.0
15708,2020-04,2020-04-24,79.252166,1200.0,6.604347166666667
15709,2020-04,2020-06-26,2260.623056,6500.0,34.778816246153845
15710,2020-04,2020-09-23,0.0,9000.0,0.0
15711,2020-04,2020-05-08,0.0,5000.0,0.0
15712,2020-04,2020-08-29,0.0,1500.0,0.0
15713,2020-04,2020-05-09,2880.609563,3000.0,96.02031876666666
15714,2020-04,2020-05-18,0.0,2000.0,0.0
15715,2020-04,2020-07-12,0.0,1500.0,0.0
15716,2020-04,2020-07-13,0.0,1500.0,0.0
15717,2020-04,2020-08-29,414.072507,2000.0,20.70362535
15718,2020-04,2020-10-20,256.361633,5500.0,4.661120599999999
15719,2020-04,2020-09-12,445.337568,6000.0,7.422292799999999
15720,2020-04,2020-07-25,548.067443,1800.0,30.44819127777778
15721,2020-04,2020-08-04,0.0,1800.0,0.0
15722,2020-04,2020-09-23,7313.203925,8000.0,91.4150490625
15723,2020-04,2020-11-04,0.0,4000.0,0.0
15724,2020-04,2020-09-19,3478.643597,3000.0,115.95478656666667
15725,2020-04,2020-05-18,1770.282273,2500.0,70.81129092
15726,2020-04,2020-05-23,0.0,5200.0,0.0
15727,2020-04,2020-05-28,0.0,1000.0,0.0
15728,2020-04,2020-08-28,2493.180667,4000.0,62.32951667500001
15729,2020-04,2020-09-28,0.0,6000.0,0.0
15730,2020-04,2020-09-07,0.0,3000.0,0.0
15731,2020-04,2020-07-14,0.0,9500.0,0.0
15732,2020-04,2020-09-04,0.0,3000.0,0.0
15733,2020-04,2020-05-18,0.0,1500.0,0.0
15734,2020-04,2020-05-08,0.0,3000.0,0.0
15735,2020-04,2020-09-29,0.0,1200.0,0.0
15736,2020-04,2020-07-04,0.0,7000.0,0.0
15737,2020-04,2020-05-02,1948.211838,10000.0,19.48211838
15738,2020-04,2020-04-25,0.0,5000.0,0.0
15739,2020-04,2020-10-22,0.0,3500.0,0.0
15740,2020-04,2020-09-14,274.949525,1200.0,22.912460416666665
15741,2020-04,2020-05-31,5424.78258,10500.0,51.664595999999996
15742,2020-04,2020-08-30,0.0,9000.0,0.0
15743,2020-04,2020-08-06,1866.470014,3500.0,53.32771468571429
15744,2020-04,2020-10-11,0.0,450.0,0.0
15745,2020-04,2020-09-03,0.0,2600.0,0.0
15746,2020-04,2020-08-02,180.321494,1000.0,18.0321494
15747,2020-04,2020-04-25,262.082802,2900.0,9.037338
15748,2020-04,2020-07-24,230.345891,3000.0,7.678196366666666
15749,2020-04,2020-11-03,18.980421,1500.0,1.2653614
15750,2020-04,2020-07-13,1282.314634,3000.0,42.743821133333334
15751,2020-04,2020-08-15,0.0,1000.0,0.0
15752,2020-04,2020-05-23,1669.386699,2500.0,66.77546796
15753,2020-04,2020-07-31,0.0,7000.0,0.0
15754,2020-04,2020-07-07,2113.060571,4500.0,46.95690157777778
15755,2020-04,2020-07-28,0.0,6500.0,0.0
15756,2020-04,2020-05-20,410.837121,3000.0,13.6945707
15757,2020-04,2020-06-19,37.483718,1500.0,2.4989145333333336
15758,2020-04,2020-11-07,2903.355319,6000.0,48.38925531666666
15759,2020-04,2020-05-01,0.0,1000.0,0.0
15760,2020-04,2020-07-27,365.729727,6000.0,6.0954954500000005
15761,2020-04,2020-07-28,79.010936,1000.0,7.9010936
15762,2020-04,2020-06-15,0.0,12000.0,0.0
15763,2020-04,2020-08-07,4690.22899,4000.0,117.25572474999998
15764,2020-04,2020-08-04,0.0,5000.0,0.0
15765,2020-04,2020-09-13,589.991614,3000.0,19.666387133333334
15766,2020-04,2020-11-04,2911.322626,10500.0,27.726882152380956
15767,2020-04,2020-11-08,0.0,3000.0,0.0
15768,2020-04,2020-09-30,0.0,500.0,0.0
15769,2020-04,2020-06-18,0.0,12500.0,0.0
15770,2020-04,2020-11-08,0.0,5200.0,0.0
15771,2020-04,2020-05-02,0.0,6500.0,0.0
15773,2020-04,2020-05-18,0.0,6000.0,0.0
15774,2020-04,2020-07-25,831.780875,1800.0,46.21004861111111
15775,2020-04,2020-08-28,0.0,7500.0,0.0
15776,2020-04,2020-09-04,0.0,5500.0,0.0
15777,2020-04,2020-07-06,0.0,1500.0,0.0
15778,2020-04,2020-09-12,0.0,2500.0,0.0
15779,2020-04,2020-08-19,6098.490836,12000.0,50.82075696666667
15780,2020-04,2020-06-12,0.0,400.0,0.0
15781,2020-04,2020-09-10,0.0,6000.0,0.0
15782,2020-04,2020-05-31,0.0,6000.0,0.0
15783,2020-04,2020-09-19,1465.018056,1500.0,97.66787039999998
15784,2020-04,2020-09-24,0.0,1500.0,0.0
15785,2020-04,2020-06-20,545.183508,3000.0,18.1727836
15786,2020-04,2020-05-25,0.0,1000.0,0.0
15787,2020-04,2020-06-14,0.0,1000.0,0.0
15789,2020-04,2020-08-13,0.0,8000.0,0.0
15790,2020-04,2020-07-06,3895.022384,2500.0,155.80089536
15791,2020-04,2020-09-23,0.0,1500.0,0.0
15792,2020-04,2020-08-13,931.971634,9000.0,10.355240377777777
15793,2020-04,2020-10-03,1380.807166,3000.0,46.026905533333334
15794,2020-04,2020-07-14,312.118407,5000.0,6.24236814
15795,2020-04,2020-10-26,0.0,8000.0,0.0
15796,2020-04,2020-11-08,1574.545965,1500.0,104.969731
15797,2020-04,2020-09-10,2779.963478,1500.0,185.33089853333334
15798,2020-04,2020-10-01,75.255164,1000.0,7.5255164
15799,2020-04,2020-07-09,390.549563,1200.0,32.54579691666667
15800,2020-04,2020-05-21,0.0,2900.0,0.0
15801,2020-04,2020-05-19,39.762754,5000.0,0.79525508
15802,2020-04,2020-04-27,0.0,3000.0,0.0
15803,2020-04,2020-08-15,0.0,6000.0,0.0
15804,2020-04,2020-10-30,6036.492283,3000.0,201.2164094333333
15805,2020-04,2020-08-01,871.427059,4000.0,21.785676475
15806,2020-04,2020-06-23,0.0,4000.0,0.0
15807,2020-04,2020-08-12,4224.133411,2500.0,168.96533644000002
15808,2020-04,2020-10-29,0.0,3000.0,0.0
15809,2020-04,2020-11-05,0.0,6000.0,0.0
15810,2020-04,2020-06-23,0.0,11500.0,0.0
15811,2020-04,2020-05-25,2396.848186,2500.0,95.87392744
15812,2020-04,2020-06-17,0.0,1200.0,0.0
15813,2020-04,2020-05-31,618.455892,2000.0,30.922794599999996
15814,2020-04,2020-08-07,0.0,1500.0,0.0
15815,2020-04,2020-06-16,0.0,5000.0,0.0
15816,2020-04,2020-08-04,0.0,7000.0,0.0
15817,2020-04,2020-05-24,0.0,4000.0,0.0
15818,2020-04,2020-05-07,0.0,1200.0,0.0
15819,2020-04,2020-10-14,2022.36136,2500.0,80.8944544
15820,2020-04,2020-08-16,6381.534619,6500.0,98.17745567692307
15821,2020-04,2020-05-01,0.0,1500.0,0.0
15822,2020-04,2020-09-05,0.0,1500.0,0.0
15823,2020-04,2020-08-07,2555.909872,3500.0,73.02599634285714
15824,2020-04,2020-09-10,656.485086,6000.0,10.9414181
15825,2020-04,2020-09-16,2557.126189,6000.0,42.61876981666667
15826,2020-04,2020-08-10,0.0,1500.0,0.0
15827,2020-04,2020-07-15,884.506039,1200.0,73.70883658333334
15828,2020-04,2020-05-21,0.0,7500.0,0.0
15829,2020-04,2020-07-29,0.0,1500.0,0.0
15830,2020-04,2020-10-06,0.0,1500.0,0.0
15831,2020-04,2020-06-04,0.0,8200.0,0.0
15832,2020-04,2020-06-22,0.0,6000.0,0.0
15833,2020-04,2020-08-12,1491.137439,1500.0,99.4091626
15834,2020-04,2020-05-13,0.0,4000.0,0.0
15835,2020-04,2020-07-03,1579.555134,3000.0,52.6518378
15836,2020-04,2020-06-01,74.101229,5000.0,1.48202458
15837,2020-04,2020-10-16,0.0,2500.0,0.0
15838,2020-04,2020-06-02,1852.449594,3200.0,57.88904981249999
15839,2020-04,2020-05-21,0.0,1800.0,0.0
15840,2020-04,2020-09-23,149.696598,1200.0,12.4747165
15841,2020-04,2020-08-13,0.0,4000.0,0.0
15843,2020-04,2020-07-03,0.0,1500.0,0.0
15844,2020-04,2020-09-07,0.0,1000.0,0.0
15845,2020-04,2020-07-09,0.0,7000.0,0.0
15846,2020-04,2020-07-30,58.770943,500.0,11.7541886
15847,2020-04,2020-06-24,0.0,6000.0,0.0
15848,2020-04,2020-09-03,73.354616,1500.0,4.890307733333333
15849,2020-04,2020-05-20,978.210005,1500.0,65.21400033333333
15850,2020-04,2020-06-01,512.570394,2500.0,20.502815759999997
15851,2020-04,2020-09-02,0.0,2000.0,0.0
15852,2020-04,2020-06-23,0.0,7500.0,0.0
15853,2020-04,2020-09-21,1950.164327,2500.0,78.00657308
15854,2020-04,2020-08-28,589.017161,1800.0,32.72317561111111
15856,2020-04,2020-08-01,0.0,7000.0,0.0
15857,2020-04,2020-06-15,0.0,1000.0,0.0
15858,2020-04,2020-05-05,0.0,3900.0,0.0
15859,2020-04,2020-06-23,1991.951203,2500.0,79.67804812
15860,2020-04,2020-08-09,0.0,1500.0,0.0
15861,2020-04,2020-05-23,1578.669085,6500.0,24.28721669230769
15862,2020-04,2020-08-25,1782.155586,4000.0,44.55388965
15863,2020-04,2020-09-25,6944.484735,7000.0,99.20692478571429
15864,2020-04,2020-09-10,2767.233925,6000.0,46.120565416666665
15865,2020-04,2020-10-03,0.0,6000.0,0.0
15866,2020-04,2020-05-16,0.0,4000.0,0.0
15867,2020-04,2020-10-09,0.0,7500.0,0.0
15868,2020-04,2020-05-04,0.0,1000.0,0.0
15869,2020-04,2020-09-19,729.174169,7500.0,9.722322253333333
15870,2020-04,2020-08-12,2017.846783,1500.0,134.52311886666666
15871,2020-04,2020-10-14,1893.219765,2000.0,94.66098825
15872,2020-04,2020-05-28,0.0,6500.0,0.0
15873,2020-04,2020-11-06,0.0,3000.0,0.0
15874,2020-04,2020-05-28,119.716756,1200.0,9.976396333333334
15875,2020-04,2020-07-20,10616.27014,7500.0,141.55026853333334
15876,2020-04,2020-05-26,975.139233,9500.0,10.264623505263158
15877,2020-04,2020-07-10,0.0,4500.0,0.0
15878,2020-04,2020-05-02,0.0,4500.0,0.0
15879,2020-04,2020-06-14,2183.782456,5500.0,39.70513556363636
15880,2020-04,2020-06-29,12876.04361,12000.0,107.30036341666667
15881,2020-04,2020-11-05,0.0,2500.0,0.0
15882,2020-04,2020-06-18,0.0,6000.0,0.0
15883,2020-04,2020-08-28,1748.234165,2500.0,69.9293666
15885,2020-04,2020-06-04,0.0,5000.0,0.0
15886,2020-04,2020-05-14,1719.993551,1400.0,122.85668221428571
15887,2020-04,2020-07-13,708.865975,1500.0,47.25773166666667
15888,2020-04,2020-08-19,0.0,1500.0,0.0
15889,2020-04,2020-08-16,0.0,7500.0,0.0
15890,2020-04,2020-07-07,0.0,6000.0,0.0
15891,2020-04,2020-09-09,723.138529,1000.0,72.3138529
15892,2020-04,2020-08-15,0.0,7500.0,0.0
15893,2020-04,2020-10-20,5160.785017,12000.0,43.00654180833334
15894,2020-04,2020-06-13,0.0,1200.0,0.0
15895,2020-04,2020-09-17,950.448895,2000.0,47.52244475
15896,2020-04,2020-07-22,1359.837109,2500.0,54.39348436
15897,2020-04,2020-07-28,4501.06755,13000.0,34.623596538461534
15898,2020-04,2020-10-07,0.0,1000.0,0.0
15899,2020-04,2020-09-06,0.0,2000.0,0.0
15900,2020-04,2020-05-09,4327.398235,9000.0,48.08220261111111
15901,2020-04,2020-06-03,245.596578,6000.0,4.093276299999999
15902,2020-04,2020-05-10,0.0,3500.0,0.0
15903,2020-04,2020-06-16,0.0,7500.0,0.0
15904,2020-04,2020-07-18,0.0,10000.0,0.0
15905,2020-04,2020-09-26,872.408101,2000.0,43.62040505
15906,2020-04,2020-05-15,323.218285,1800.0,17.956571388888886
15907,2020-04,2020-05-07,0.0,7500.0,0.0
15908,2020-04,2020-07-29,0.0,4000.0,0.0
15909,2020-04,2020-08-11,0.0,1200.0,0.0
15910,2020-04,2020-11-06,0.0,5500.0,0.0
15912,2020-04,2020-09-18,1578.03608,1000.0,157.80360800000003
15913,2020-04,2020-06-29,1059.025424,1200.0,88.25211866666666
15914,2020-04,2020-06-19,36.308611,3000.0,1.2102870333333333
15915,2020-04,2020-06-23,11071.93364,12000.0,92.26611366666666
15916,2020-04,2020-09-27,0.0,1500.0,0.0
15917,2020-04,2020-04-23,37.527333,1200.0,3.12727775
15918,2020-04,2020-09-24,0.0,3500.0,0.0
15919,2020-04,2020-09-01,0.0,1200.0,0.0
15920,2020-04,2020-07-08,0.0,1800.0,0.0
15921,2020-04,2020-05-04,757.003109,8000.0,9.4625388625
15922,2020-04,2020-10-30,0.0,12000.0,0.0
15923,2020-04,2020-07-26,80.614627,4500.0,1.7914361555555556
15924,2020-04,2020-08-21,0.0,3000.0,0.0
15925,2020-04,2020-08-24,2139.707578,5000.0,42.794151559999996
15926,2020-04,2020-10-29,108.912198,3000.0,3.6304066
15927,2020-04,2020-04-28,0.0,6500.0,0.0
15928,2020-04,2020-07-29,778.725777,1200.0,64.89381475
15929,2020-04,2020-11-02,0.0,3500.0,0.0
15930,2020-04,2020-08-08,0.0,1000.0,0.0
15931,2020-04,2020-05-22,850.393519,2500.0,34.01574075999999
15932,2020-04,2020-10-13,0.0,6500.0,0.0
15933,2020-04,2020-10-01,2959.646926,5000.0,59.19293851999999
15934,2020-04,2020-08-31,0.0,1500.0,0.0
15935,2020-04,2020-06-06,908.434086,10000.0,9.08434086
15936,2020-04,2020-09-23,89.176017,2000.0,4.458800849999999
15937,2020-04,2020-05-08,0.0,1000.0,0.0
15938,2020-04,2020-08-08,0.0,1000.0,0.0
15939,2020-04,2020-05-28,0.0,7000.0,0.0
15940,2020-04,2020-09-13,2779.207967,9500.0,29.254820705263157
15941,2020-04,2020-07-31,0.0,6000.0,0.0
15943,2020-04,2020-09-10,0.0,5000.0,0.0
15944,2020-04,2020-07-12,93.468447,1800.0,5.1926915
15945,2020-04,2020-06-11,0.0,1000.0,0.0
15946,2020-04,2020-08-15,741.088191,2300.0,32.22122569565218
15947,2020-04,2020-11-05,1357.679075,6500.0,20.887370384615384
15948,2020-04,2020-10-05,3585.834892,8000.0,44.82293615
15949,2020-04,2020-10-15,0.0,1500.0,0.0
15950,2020-04,2020-05-17,0.0,4900.0,0.0
15951,2020-04,2020-05-03,3607.876623,7500.0,48.105021640000004
15952,2020-04,2020-05-03,0.0,5500.0,0.0
15953,2020-04,2020-10-30,152.692363,2000.0,7.63461815
15954,2020-04,2020-06-24,0.0,1800.0,0.0
15955,2020-04,2020-08-15,0.0,3700.0,0.0
15956,2020-04,2020-05-04,0.0,12000.0,0.0
15957,2020-04,2020-08-18,0.0,5200.0,0.0
15958,2020-04,2020-07-09,2934.049373,6000.0,48.900822883333326
15959,2020-04,2020-08-13,3271.076793,4000.0,81.77691982500001
15960,2020-04,2020-08-28,0.0,6500.0,0.0
15961,2020-04,2020-07-08,606.18161,2000.0,30.309080499999997
15962,2020-04,2020-06-06,1810.839188,2000.0,90.5419594
15963,2020-04,2020-09-13,3061.014837,3000.0,102.03382789999999
15965,2020-04,2020-06-08,1275.554446,5500.0,23.191899018181818
15966,2020-04,2020-05-15,130.714887,3000.0,4.3571629000000005
15967,2020-04,2020-04-26,0.0,7500.0,0.0
15968,2020-04,2020-07-14,0.0,7500.0,0.0
15969,2020-04,2020-07-31,0.0,2700.0,0.0
15970,2020-04,2020-10-26,2411.584248,5000.0,48.23168496
15971,2020-04,2020-06-25,0.0,2000.0,0.0
15972,2020-04,2020-07-26,0.0,1200.0,0.0
15973,2020-04,2020-09-18,79.46115,6500.0,1.222479230769231
15974,2020-04,2020-10-14,0.0,1500.0,0.0
15975,2020-04,2020-08-14,92.6579,4500.0,2.0590644444444446
15976,2020-04,2020-09-24,1922.5936,3500.0,54.931245714285716
15977,2020-04,2020-10-27,1486.243293,8000.0,18.5780411625
15978,2020-04,2020-04-25,855.232779,6500.0,13.15742736923077
15979,2020-04,2020-04-26,0.0,5000.0,0.0
15980,2020-04,2020-09-25,3767.104707,11000.0,34.246406427272724
15981,2020-04,2020-09-29,291.608512,1200.0,24.300709333333334
15982,2020-04,2020-10-07,38.690552,1000.0,3.8690551999999996
15983,2020-04,2020-06-27,0.0,8000.0,0.0
15984,2020-04,2020-08-06,521.664369,1800.0,28.98135383333333
15985,2020-04,2020-05-17,1974.202963,2500.0,78.96811851999999
15986,2020-04,2020-06-15,2462.100789,4500.0,54.713350866666666
15987,2020-04,2020-06-17,1168.493188,8500.0,13.746978682352939
15988,2020-04,2020-06-16,364.489187,10000.0,3.64489187
15989,2020-04,2020-07-15,0.0,5000.0,0.0
15990,2020-04,2020-05-23,211.485981,5000.0,4.229719620000001
15991,2020-04,2020-06-06,1430.485333,1500.0,95.36568886666667
15992,2020-04,2020-10-31,0.0,4000.0,0.0
15993,2020-04,2020-08-31,197.915586,9000.0,2.1990620666666665
15994,2020-04,2020-07-28,191.376535,6500.0,2.9442543846153844
15995,2020-04,2020-04-29,495.425832,8500.0,5.8285392
15996,2020-04,2020-08-22,196.095144,3000.0,6.5365047999999994
15997,2020-04,2020-08-02,0.0,2000.0,0.0
15998,2020-04,2020-05-16,498.667849,2500.0,19.94671396
15999,2020-04,2020-08-25,0.0,6000.0,0.0
16000,2020-04,2020-06-03,0.0,7000.0,0.0
16001,2020-04,2020-11-05,275.617952,3000.0,9.187265066666667
16002,2020-04,2020-10-21,0.0,5700.0,0.0
16003,2020-04,2020-10-01,2039.234459,9000.0,22.658160655555555
16004,2020-04,2020-05-08,1059.31576,1500.0,70.62105066666666
16005,2020-04,2020-05-04,4714.040663,11500.0,40.991657939130434
16007,2020-04,2020-05-04,1438.822819,1500.0,95.92152126666666
16008,2020-04,2020-05-12,0.0,15000.0,0.0
16009,2020-04,2020-09-10,0.0,5000.0,0.0
16010,2020-04,2020-07-13,0.0,2000.0,0.0
16011,2020-04,2020-10-21,0.0,6000.0,0.0
16012,2020-04,2020-08-30,0.0,7000.0,0.0
16013,2020-04,2020-05-29,0.0,1000.0,0.0
16014,2020-04,2020-10-01,5740.678318,6500.0,88.31812796923077
16015,2020-04,2020-09-17,2028.487118,2000.0,101.42435590000001
16016,2020-04,2020-09-29,0.0,2800.0,0.0
16017,2020-04,2020-07-21,1412.345077,2000.0,70.61725385
16018,2020-04,2020-07-15,0.0,12000.0,0.0
16019,2020-04,2020-05-25,0.0,5700.0,0.0
16020,2020-04,2020-11-02,5573.357964,7500.0,74.31143952
16021,2020-04,2020-07-28,0.0,1500.0,0.0
16022,2020-04,2020-05-30,0.0,600.0,0.0
16023,2020-04,2020-05-21,0.0,5500.0,0.0
16024,2020-04,2020-08-03,0.0,9800.0,0.0
16025,2020-04,2020-06-26,0.0,3000.0,0.0
16026,2020-04,2020-07-20,0.0,4000.0,0.0
16028,2020-04,2020-09-27,1800.188812,2800.0,64.29245757142857
16029,2020-04,2020-05-24,0.0,19500.0,0.0
16030,2020-04,2020-07-04,4436.713078,5000.0,88.73426156
16031,2020-04,2020-07-11,500.865079,7000.0,7.155215414285713
16032,2020-04,2020-05-30,0.0,7000.0,0.0
16033,2020-04,2020-10-10,0.0,2250.0,0.0
16034,2020-04,2020-09-14,0.0,2100.0,0.0
16035,2020-04,2020-10-03,96.176909,500.0,19.2353818
16036,2020-04,2020-10-05,2649.776206,3000.0,88.32587353333334
16037,2020-04,2020-05-12,0.0,1000.0,0.0
16038,2020-04,2020-05-18,0.0,5000.0,0.0
16039,2020-04,2020-08-20,0.0,4000.0,0.0
16040,2020-04,2020-06-12,0.0,7500.0,0.0
16041,2020-04,2020-09-04,0.0,1000.0,0.0
16042,2020-04,2020-09-14,0.0,2500.0,0.0
16043,2020-04,2020-10-19,0.0,1500.0,0.0
16045,2020-04,2020-05-15,0.0,2500.0,0.0
16046,2020-04,2020-06-08,1708.514116,3000.0,56.95047053333333
16047,2020-04,2020-06-05,153.337299,3400.0,4.50992055882353
